ea_id,symbol,classification,primary_cause,infra_row_count,total_q02_p2_rows,open_row_count,noninfra_terminal_count,latest_work_item_id,latest_updated_at,source_work_item_id,source_updated_at,source_status,source_attempt_count,source_verdict_reason,source_final_failure,source_evidence_path,source_evidence_exists,source_evidence_sha256,source_log_path,source_log_exists,source_report_root,source_aggregate_result,source_aggregate_reason_classes,source_aggregate_total_trades,valid_aggregate_work_item_id,valid_aggregate_path,valid_aggregate_sha256,valid_aggregate_type,valid_aggregate_total_trades,row_bound_summary_count,calendar_hard_summary_count,historical_lock_storm,latest_setfile_path,latest_setfile_exists,latest_setfile_sha256,setfile_findings,setfile_missing_headers,registry_status,registry_slug,canonical_ex5_paths,proposed_action,canary_selected,canary_group,canary_sequence,canary_execution_mode,classification_note
QM5_1180,SP500.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,6295d241-ae68-4c1f-a0f4-69457b6eb60f,2026-07-29T12:18:03+00:00,6295d241-ae68-4c1f-a0f4-69457b6eb60f,2026-07-29T12:18:03+00:00,failed,0,ACTIVE_TIMEOUT,summary_missing_retries_exhausted,D:\QM\strategy_farm\logs\work_item_6295d241-ae68-4c1f-a0f4-69457b6eb60f.log,True,125f44187f40cc5bf31bf68f520e5bfd7004a43093103dc0d3a85a19fb5c7a7f,D:\QM\strategy_farm\logs\work_item_6295d241-ae68-4c1f-a0f4-69457b6eb60f.log,True,D:\QM\reports\work_items\6295d241-ae68-4c1f-a0f4-69457b6eb60f,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_1180_qp-composite-seasonality\sets\QM5_1180_SP500.DWX_D1_backtest.set,True,96d7e8c2be58cf349f1ab2ed8f2337be73dcaa8e71d30b060424db68712f4f98,,,active,qp-composite-seasonality,C:\QM\repo\framework\EAs\QM5_1180_qp-composite-seasonality\QM5_1180_qp-composite-seasonality.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_1181,GER40.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,ce149bf1-5289-4c68-a4ed-a6779d1085c5,2026-06-25T18:50:21+00:00,ce149bf1-5289-4c68-a4ed-a6779d1085c5,2026-06-25T18:50:21+00:00,failed,0,setfile_missing,summary_missing_retries_exhausted,D:\QM\reports\work_items\ce149bf1-5289-4c68-a4ed-a6779d1085c5\QM5_1181\Q02\preflight_failure.json,False,,D:\QM\strategy_farm\logs\work_item_ce149bf1-5289-4c68-a4ed-a6779d1085c5.log,False,D:\QM\reports\work_items\ce149bf1-5289-4c68-a4ed-a6779d1085c5,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_1181_qp-pre-ecb-dax\sets\QM5_1181_qp-pre-ecb-dax_GER40.DWX_D1_backtest.set,False,,SETFILE_MISSING,,active,qp-pre-ecb-dax,C:\QM\repo\framework\EAs\QM5_1181_qp-pre-ecb-dax\QM5_1181_qp-pre-ecb-dax.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_1182,GER40.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,fa05bee9-8f62-4230-a8e4-bb73744dcdc5,2026-06-25T18:50:21+00:00,fa05bee9-8f62-4230-a8e4-bb73744dcdc5,2026-06-25T18:50:21+00:00,failed,0,setfile_missing,summary_missing_retries_exhausted,D:\QM\reports\work_items\fa05bee9-8f62-4230-a8e4-bb73744dcdc5\QM5_1182\Q02\preflight_failure.json,False,,D:\QM\strategy_farm\logs\work_item_fa05bee9-8f62-4230-a8e4-bb73744dcdc5.log,False,D:\QM\reports\work_items\fa05bee9-8f62-4230-a8e4-bb73744dcdc5,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_1182_qp-ecb-d0-dax-short\sets\QM5_1182_qp-ecb-d0-dax-short_GER40.DWX_M15_backtest.set,False,,SETFILE_MISSING,,active,qp-ecb-d0-dax-short,C:\QM\repo\framework\EAs\QM5_1182_qp-ecb-d0-dax-short\QM5_1182_qp-ecb-d0-dax-short.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_1185,XAUUSD.DWX,INVALID_EVIDENCE_DEFECT,LOG_BOMB,12,12,0,0,d1ddc909-3bfd-40bb-a593-4408f0db73cc,2026-07-28T19:06:58+00:00,d1ddc909-3bfd-40bb-a593-4408f0db73cc,2026-07-28T19:06:58+00:00,done,0,run_smoke_fail:LOG_BOMB;INCOMPLETE_RUNS,summary_missing_retries_exhausted,D:\QM\reports\work_items\d1ddc909-3bfd-40bb-a593-4408f0db73cc\QM5_1185\20260728_185353\summary.json,True,87cf5861fdbcc3e693d39ccac3f30c942cb949c860bd3420582899a99b7c2348,D:\QM\strategy_farm\logs\work_item_d1ddc909-3bfd-40bb-a593-4408f0db73cc.log,True,D:\QM\reports\work_items\d1ddc909-3bfd-40bb-a593-4408f0db73cc,FAIL,LOG_BOMB|INCOMPLETE_RUNS,0,,,,,,1,0,False,C:\QM\repo\framework\EAs\QM5_1185_qp-stress-gold-rebound\sets\QM5_1185_XAUUSD.DWX_D1_backtest.set,True,567c5738401f83398bcfdcf98d7c1b629a4b35eea63c801e03ade43c1c461d39,,,active,qp-stress-gold-rebound,C:\QM\repo\framework\EAs\QM5_1185_qp-stress-gold-rebound\QM5_1185_qp-stress-gold-rebound.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_1187,XCUUSD.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,d35a8936-618b-420f-a9c2-70caf50edf29,2026-06-23T20:57:36+00:00,d35a8936-618b-420f-a9c2-70caf50edf29,2026-06-23T20:57:36+00:00,failed,2,summary_missing_retries_exhausted,summary_missing_retries_exhausted,,False,,D:\QM\strategy_farm\logs\work_item_d35a8936-618b-420f-a9c2-70caf50edf29.log,False,D:\QM\reports\work_items\d35a8936-618b-420f-a9c2-70caf50edf29,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_1187_qp-comm-voltarget-mom\sets\QM5_1187_XCUUSD.DWX_D1_backtest.set,False,,SETFILE_MISSING,,active,qp-comm-voltarget-mom,C:\QM\repo\framework\EAs\QM5_1187_qp-comm-voltarget-mom\QM5_1187_qp-comm-voltarget-mom.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_1188,XTIUSD.DWX,INVALID_EVIDENCE_DEFECT,LOG_BOMB,12,12,0,0,1b17085a-0620-44a5-9ef1-623a6eed7a67,2026-07-28T17:57:03+00:00,1b17085a-0620-44a5-9ef1-623a6eed7a67,2026-07-28T17:57:03+00:00,done,0,run_smoke_fail:LOG_BOMB;INCOMPLETE_RUNS,summary_missing_retries_exhausted,D:\QM\reports\work_items\1b17085a-0620-44a5-9ef1-623a6eed7a67\QM5_1188\20260728_174907\summary.json,True,24845edb254bf62e5db817a0fd44bc327fda7f65d603966205793881b0861c87,D:\QM\strategy_farm\logs\work_item_1b17085a-0620-44a5-9ef1-623a6eed7a67.log,True,D:\QM\reports\work_items\1b17085a-0620-44a5-9ef1-623a6eed7a67,FAIL,LOG_BOMB|INCOMPLETE_RUNS,0,,,,,,1,0,False,C:\QM\repo\framework\EAs\QM5_1188_qp-oil-negshock-rebound\sets\QM5_1188_XTIUSD.DWX_D1_backtest.set,True,602d669479b5441ba38f59c74596fe37cb381f48d4ab057fefe6caea5b202875,,,active,qp-oil-negshock-rebound,C:\QM\repo\framework\EAs\QM5_1188_qp-oil-negshock-rebound\QM5_1188_qp-oil-negshock-rebound.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_1192,XTIUSD.DWX,INVALID_EVIDENCE_DEFECT,LOG_BOMB,12,12,0,0,662c278c-2cb2-4f33-99c0-bc7c23c9f642,2026-07-27T23:49:25+00:00,662c278c-2cb2-4f33-99c0-bc7c23c9f642,2026-07-27T23:49:25+00:00,done,99,LOG_BOMB,log_bomb,D:\QM\reports\work_items\662c278c-2cb2-4f33-99c0-bc7c23c9f642\log_bomb_evidence.json,True,1190f72ff2a9a786828db40deb06d950bc6e7492852e6511b08b3ccacd6fd7ac,D:\QM\strategy_farm\logs\work_item_662c278c-2cb2-4f33-99c0-bc7c23c9f642.log,True,D:\QM\reports\work_items\662c278c-2cb2-4f33-99c0-bc7c23c9f642,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_1192_qp-stress-oil-rebound\sets\QM5_1192_XTIUSD.DWX_D1_backtest.set,True,24b8333fadbe7b4ad2b048dde357d611e1f983ca2aa26660f547f84dc3228f5e,,,active,qp-stress-oil-rebound,C:\QM\repo\framework\EAs\QM5_1192_qp-stress-oil-rebound\QM5_1192_qp-stress-oil-rebound.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_1193,AUDUSD.DWX,INVALID_EVIDENCE_DEFECT,LOG_BOMB,12,12,0,0,32eec24e-bed9-47a3-b597-93848bac57a2,2026-07-28T20:25:22+00:00,32eec24e-bed9-47a3-b597-93848bac57a2,2026-07-28T20:25:22+00:00,done,0,run_smoke_fail:LOG_BOMB;INCOMPLETE_RUNS,summary_missing_retries_exhausted,D:\QM\reports\work_items\32eec24e-bed9-47a3-b597-93848bac57a2\QM5_1193\20260728_202454\summary.json,True,50e2c1c4aa61aa49292065c2d1247a2a0d8b10ef594eac51fe29cab60e2a329e,D:\QM\strategy_farm\logs\work_item_32eec24e-bed9-47a3-b597-93848bac57a2.log,True,D:\QM\reports\work_items\32eec24e-bed9-47a3-b597-93848bac57a2,FAIL,LOG_BOMB|INCOMPLETE_RUNS,0,,,,,,1,0,False,C:\QM\repo\framework\EAs\QM5_1193_qp-stress-usd-rebound\sets\QM5_1193_AUDUSD.DWX_D1_backtest.set,True,4972074786273c6452b4d67a654d1e713d2da61606bdbca0bec417ea6f7b4aa1,,,active,qp-stress-usd-rebound,C:\QM\repo\framework\EAs\QM5_1193_qp-stress-usd-rebound\QM5_1193_qp-stress-usd-rebound.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_1193,EURUSD.DWX,INVALID_EVIDENCE_DEFECT,LOG_BOMB,12,12,0,0,1ab89952-a98d-44ad-8d00-6f5926826b4f,2026-07-31T18:38:33+00:00,1ab89952-a98d-44ad-8d00-6f5926826b4f,2026-07-31T18:38:33+00:00,done,99,LOG_BOMB,log_bomb,D:\QM\reports\work_items\1ab89952-a98d-44ad-8d00-6f5926826b4f\log_bomb_evidence.json,True,d1d606ba8cde0187958f3de060c97404f26df34bb0fba9a51a3fc47d4dba55d1,D:\QM\strategy_farm\logs\work_item_1ab89952-a98d-44ad-8d00-6f5926826b4f.log,True,D:\QM\reports\work_items\1ab89952-a98d-44ad-8d00-6f5926826b4f,,,,,,,,,0,0,True,C:\QM\repo\framework\EAs\QM5_1193_qp-stress-usd-rebound\sets\QM5_1193_EURUSD.DWX_D1_backtest.set,True,eb1f3c5d78000f3defb727c4e09e5cca7bf1adadd5443a2c3bda7f05474b1e82,,,active,qp-stress-usd-rebound,C:\QM\repo\framework\EAs\QM5_1193_qp-stress-usd-rebound\QM5_1193_qp-stress-usd-rebound.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_1193,GBPUSD.DWX,INVALID_EVIDENCE_DEFECT,LOG_BOMB,12,12,0,0,e3bad09a-bddd-49c5-9ecc-75945ee3a01c,2026-07-28T20:24:31+00:00,e3bad09a-bddd-49c5-9ecc-75945ee3a01c,2026-07-28T20:24:31+00:00,done,99,LOG_BOMB,log_bomb,D:\QM\reports\work_items\e3bad09a-bddd-49c5-9ecc-75945ee3a01c\log_bomb_evidence.json,True,7291c8dde83cf4c5a87db46dff3f28f025256a015b136d009f058436a9c46448,D:\QM\strategy_farm\logs\work_item_e3bad09a-bddd-49c5-9ecc-75945ee3a01c.log,True,D:\QM\reports\work_items\e3bad09a-bddd-49c5-9ecc-75945ee3a01c,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_1193_qp-stress-usd-rebound\sets\QM5_1193_GBPUSD.DWX_D1_backtest.set,True,9441be5d7b6ab05b9807eba7f4857c4c860b1984a5c42db16009d6a632c08ada,,,active,qp-stress-usd-rebound,C:\QM\repo\framework\EAs\QM5_1193_qp-stress-usd-rebound\QM5_1193_qp-stress-usd-rebound.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
