utc_iso,is_us_dst,offset_hours,broker_time_iso
2024-03-10T06:24:00Z,0,2,2024-03-10T08:24:00
2024-03-10T06:25:00Z,0,2,2024-03-10T08:25:00
2024-03-10T06:26:00Z,0,2,2024-03-10T08:26:00
2024-03-10T06:27:00Z,0,2,2024-03-10T08:27:00
2024-03-10T06:28:00Z,0,2,2024-03-10T08:28:00
2024-03-10T06:29:00Z,0,2,2024-03-10T08:29:00
2024-03-10T06:30:00Z,0,2,2024-03-10T08:30:00
2024-03-10T06:31:00Z,0,2,2024-03-10T08:31:00
2024-03-10T06:32:00Z,0,2,2024-03-10T08:32:00
2024-03-10T06:33:00Z,0,2,2024-03-10T08:33:00
2024-03-10T06:34:00Z,0,2,2024-03-10T08:34:00
2024-03-10T06:35:00Z,0,2,2024-03-10T08:35:00
2024-03-10T06:36:00Z,0,2,2024-03-10T08:36:00
2024-03-10T06:37:00Z,0,2,2024-03-10T08:37:00
2024-03-10T06:38:00Z,0,2,2024-03-10T08:38:00
2024-03-10T06:39:00Z,0,2,2024-03-10T08:39:00
2024-03-10T06:40:00Z,0,2,2024-03-10T08:40:00
2024-03-10T06:41:00Z,0,2,2024-03-10T08:41:00
2024-03-10T06:42:00Z,0,2,2024-03-10T08:42:00
2024-03-10T06:43:00Z,0,2,2024-03-10T08:43:00
2024-03-10T06:44:00Z,0,2,2024-03-10T08:44:00
2024-03-10T06:45:00Z,0,2,2024-03-10T08:45:00
2024-03-10T06:46:00Z,0,2,2024-03-10T08:46:00
2024-03-10T06:47:00Z,0,2,2024-03-10T08:47:00
2024-03-10T06:48:00Z,0,2,2024-03-10T08:48:00
2024-03-10T06:49:00Z,0,2,2024-03-10T08:49:00
2024-03-10T06:50:00Z,0,2,2024-03-10T08:50:00
2024-03-10T06:51:00Z,0,2,2024-03-10T08:51:00
2024-03-10T06:52:00Z,0,2,2024-03-10T08:52:00
2024-03-10T06:53:00Z,0,2,2024-03-10T08:53:00
2024-03-10T06:54:00Z,0,2,2024-03-10T08:54:00
2024-03-10T06:55:00Z,0,2,2024-03-10T08:55:00
2024-03-10T06:56:00Z,0,2,2024-03-10T08:56:00
2024-03-10T06:57:00Z,0,2,2024-03-10T08:57:00
2024-03-10T06:58:00Z,0,2,2024-03-10T08:58:00
2024-03-10T06:59:00Z,0,2,2024-03-10T08:59:00
2024-03-10T07:00:00Z,1,3,2024-03-10T10:00:00
2024-03-10T07:01:00Z,1,3,2024-03-10T10:01:00
2024-03-10T07:02:00Z,1,3,2024-03-10T10:02:00
2024-03-10T07:03:00Z,1,3,2024-03-10T10:03:00
2024-03-10T07:04:00Z,1,3,2024-03-10T10:04:00
2024-03-10T07:05:00Z,1,3,2024-03-10T10:05:00
2024-03-10T07:06:00Z,1,3,2024-03-10T10:06:00
2024-03-10T07:07:00Z,1,3,2024-03-10T10:07:00
2024-03-10T07:08:00Z,1,3,2024-03-10T10:08:00
2024-03-10T07:09:00Z,1,3,2024-03-10T10:09:00
2024-03-10T07:10:00Z,1,3,2024-03-10T10:10:00
2024-03-10T07:11:00Z,1,3,2024-03-10T10:11:00
2024-03-10T07:12:00Z,1,3,2024-03-10T10:12:00
2024-03-10T07:13:00Z,1,3,2024-03-10T10:13:00
2024-03-10T07:14:00Z,1,3,2024-03-10T10:14:00
2024-03-10T07:15:00Z,1,3,2024-03-10T10:15:00
2024-03-10T07:16:00Z,1,3,2024-03-10T10:16:00
2024-03-10T07:17:00Z,1,3,2024-03-10T10:17:00
2024-03-10T07:18:00Z,1,3,2024-03-10T10:18:00
2024-03-10T07:19:00Z,1,3,2024-03-10T10:19:00
2024-03-10T07:20:00Z,1,3,2024-03-10T10:20:00
2024-03-10T07:21:00Z,1,3,2024-03-10T10:21:00
2024-03-10T07:22:00Z,1,3,2024-03-10T10:22:00
2024-03-10T07:23:00Z,1,3,2024-03-10T10:23:00
2024-03-10T07:24:00Z,1,3,2024-03-10T10:24:00
2024-03-10T07:25:00Z,1,3,2024-03-10T10:25:00
2024-03-10T07:26:00Z,1,3,2024-03-10T10:26:00
2024-03-10T07:27:00Z,1,3,2024-03-10T10:27:00
2024-03-10T07:28:00Z,1,3,2024-03-10T10:28:00
2024-03-10T07:29:00Z,1,3,2024-03-10T10:29:00
2024-03-10T07:30:00Z,1,3,2024-03-10T10:30:00
2024-03-10T07:31:00Z,1,3,2024-03-10T10:31:00
2024-03-10T07:32:00Z,1,3,2024-03-10T10:32:00
2024-03-10T07:33:00Z,1,3,2024-03-10T10:33:00
2024-03-10T07:34:00Z,1,3,2024-03-10T10:34:00
2024-03-10T07:35:00Z,1,3,2024-03-10T10:35:00
2024-03-10T07:36:00Z,1,3,2024-03-10T10:36:00
2024-03-10T07:37:00Z,1,3,2024-03-10T10:37:00
2024-03-10T07:38:00Z,1,3,2024-03-10T10:38:00
2024-03-10T07:39:00Z,1,3,2024-03-10T10:39:00
2024-03-10T07:40:00Z,1,3,2024-03-10T10:40:00
2024-03-10T07:41:00Z,1,3,2024-03-10T10:41:00
2024-03-10T07:42:00Z,1,3,2024-03-10T10:42:00
2024-03-10T07:43:00Z,1,3,2024-03-10T10:43:00
2024-03-10T07:44:00Z,1,3,2024-03-10T10:44:00
2024-03-10T07:45:00Z,1,3,2024-03-10T10:45:00
2024-03-10T07:46:00Z,1,3,2024-03-10T10:46:00
2024-03-10T07:47:00Z,1,3,2024-03-10T10:47:00
2024-03-10T07:48:00Z,1,3,2024-03-10T10:48:00
2024-03-10T07:49:00Z,1,3,2024-03-10T10:49:00
2024-03-10T07:50:00Z,1,3,2024-03-10T10:50:00
2024-03-10T07:51:00Z,1,3,2024-03-10T10:51:00
2024-03-10T07:52:00Z,1,3,2024-03-10T10:52:00
2024-03-10T07:53:00Z,1,3,2024-03-10T10:53:00
2024-03-10T07:54:00Z,1,3,2024-03-10T10:54:00
2024-03-10T07:55:00Z,1,3,2024-03-10T10:55:00
2024-03-10T07:56:00Z,1,3,2024-03-10T10:56:00
2024-03-10T07:57:00Z,1,3,2024-03-10T10:57:00
2024-03-10T07:58:00Z,1,3,2024-03-10T10:58:00
2024-03-10T07:59:00Z,1,3,2024-03-10T10:59:00
2024-03-10T08:00:00Z,1,3,2024-03-10T11:00:00
2024-03-10T08:01:00Z,1,3,2024-03-10T11:01:00
2024-03-10T08:02:00Z,1,3,2024-03-10T11:02:00
2024-03-10T08:03:00Z,1,3,2024-03-10T11:03:00
2024-03-10T08:04:00Z,1,3,2024-03-10T11:04:00
2024-03-10T08:05:00Z,1,3,2024-03-10T11:05:00
2024-03-10T08:06:00Z,1,3,2024-03-10T11:06:00
2024-03-10T08:07:00Z,1,3,2024-03-10T11:07:00
2024-03-10T08:08:00Z,1,3,2024-03-10T11:08:00
2024-03-10T08:09:00Z,1,3,2024-03-10T11:09:00
2024-03-10T08:10:00Z,1,3,2024-03-10T11:10:00
2024-03-10T08:11:00Z,1,3,2024-03-10T11:11:00
2024-03-10T08:12:00Z,1,3,2024-03-10T11:12:00
2024-03-10T08:13:00Z,1,3,2024-03-10T11:13:00
2024-03-10T08:14:00Z,1,3,2024-03-10T11:14:00
2024-03-10T08:15:00Z,1,3,2024-03-10T11:15:00
2024-03-10T08:16:00Z,1,3,2024-03-10T11:16:00
2024-03-10T08:17:00Z,1,3,2024-03-10T11:17:00
2024-03-10T08:18:00Z,1,3,2024-03-10T11:18:00
2024-03-10T08:19:00Z,1,3,2024-03-10T11:19:00
2024-03-10T08:20:00Z,1,3,2024-03-10T11:20:00
2024-03-10T08:21:00Z,1,3,2024-03-10T11:21:00
2024-03-10T08:22:00Z,1,3,2024-03-10T11:22:00
2024-03-10T08:23:00Z,1,3,2024-03-10T11:23:00
2024-03-10T08:24:00Z,1,3,2024-03-10T11:24:00
2024-03-10T08:25:00Z,1,3,2024-03-10T11:25:00
2024-03-10T08:26:00Z,1,3,2024-03-10T11:26:00
2024-03-10T08:27:00Z,1,3,2024-03-10T11:27:00
2024-03-10T08:28:00Z,1,3,2024-03-10T11:28:00
2024-03-10T08:29:00Z,1,3,2024-03-10T11:29:00
2024-03-10T08:30:00Z,1,3,2024-03-10T11:30:00
2024-03-10T08:31:00Z,1,3,2024-03-10T11:31:00
2024-03-10T08:32:00Z,1,3,2024-03-10T11:32:00
2024-03-10T08:33:00Z,1,3,2024-03-10T11:33:00
2024-03-10T08:34:00Z,1,3,2024-03-10T11:34:00
2024-03-10T08:35:00Z,1,3,2024-03-10T11:35:00
2024-03-10T08:36:00Z,1,3,2024-03-10T11:36:00
2024-03-10T08:37:00Z,1,3,2024-03-10T11:37:00
2024-03-10T08:38:00Z,1,3,2024-03-10T11:38:00
2024-03-10T08:39:00Z,1,3,2024-03-10T11:39:00
2024-03-10T08:40:00Z,1,3,2024-03-10T11:40:00
2024-03-10T08:41:00Z,1,3,2024-03-10T11:41:00
2024-03-10T08:42:00Z,1,3,2024-03-10T11:42:00
2024-03-10T08:43:00Z,1,3,2024-03-10T11:43:00
2024-03-10T08:44:00Z,1,3,2024-03-10T11:44:00
2024-03-10T08:45:00Z,1,3,2024-03-10T11:45:00
2024-03-10T08:46:00Z,1,3,2024-03-10T11:46:00
2024-03-10T08:47:00Z,1,3,2024-03-10T11:47:00
2024-03-10T08:48:00Z,1,3,2024-03-10T11:48:00
2024-03-10T08:49:00Z,1,3,2024-03-10T11:49:00
2024-03-10T08:50:00Z,1,3,2024-03-10T11:50:00
2024-03-10T08:51:00Z,1,3,2024-03-10T11:51:00
2024-03-10T08:52:00Z,1,3,2024-03-10T11:52:00
2024-03-10T08:53:00Z,1,3,2024-03-10T11:53:00
2024-03-10T08:54:00Z,1,3,2024-03-10T11:54:00
2024-03-10T08:55:00Z,1,3,2024-03-10T11:55:00
2024-03-10T08:56:00Z,1,3,2024-03-10T11:56:00
2024-03-10T08:57:00Z,1,3,2024-03-10T11:57:00
2024-03-10T08:58:00Z,1,3,2024-03-10T11:58:00
2024-03-10T08:59:00Z,1,3,2024-03-10T11:59:00
2024-03-10T09:00:00Z,1,3,2024-03-10T12:00:00
2024-03-10T09:01:00Z,1,3,2024-03-10T12:01:00
2024-03-10T09:02:00Z,1,3,2024-03-10T12:02:00
2024-03-10T09:03:00Z,1,3,2024-03-10T12:03:00
2024-03-10T09:04:00Z,1,3,2024-03-10T12:04:00
2024-03-10T09:05:00Z,1,3,2024-03-10T12:05:00
2024-03-10T09:06:00Z,1,3,2024-03-10T12:06:00
2024-03-10T09:07:00Z,1,3,2024-03-10T12:07:00
2024-03-10T09:08:00Z,1,3,2024-03-10T12:08:00
2024-03-10T09:09:00Z,1,3,2024-03-10T12:09:00
2024-03-10T09:10:00Z,1,3,2024-03-10T12:10:00
2024-03-10T09:11:00Z,1,3,2024-03-10T12:11:00
2024-03-10T09:12:00Z,1,3,2024-03-10T12:12:00
2024-03-10T09:13:00Z,1,3,2024-03-10T12:13:00
2024-03-10T09:14:00Z,1,3,2024-03-10T12:14:00
2024-03-10T09:15:00Z,1,3,2024-03-10T12:15:00
2024-03-10T09:16:00Z,1,3,2024-03-10T12:16:00
2024-03-10T09:17:00Z,1,3,2024-03-10T12:17:00
2024-03-10T09:18:00Z,1,3,2024-03-10T12:18:00
2024-03-10T09:19:00Z,1,3,2024-03-10T12:19:00
2024-03-10T09:20:00Z,1,3,2024-03-10T12:20:00
2024-03-10T09:21:00Z,1,3,2024-03-10T12:21:00
2024-03-10T09:22:00Z,1,3,2024-03-10T12:22:00
2024-03-10T09:23:00Z,1,3,2024-03-10T12:23:00
2024-03-10T09:24:00Z,1,3,2024-03-10T12:24:00
2024-03-10T09:25:00Z,1,3,2024-03-10T12:25:00
2024-03-10T09:26:00Z,1,3,2024-03-10T12:26:00
2024-03-10T09:27:00Z,1,3,2024-03-10T12:27:00
2024-03-10T09:28:00Z,1,3,2024-03-10T12:28:00
2024-03-10T09:29:00Z,1,3,2024-03-10T12:29:00
2024-03-10T09:30:00Z,1,3,2024-03-10T12:30:00
2024-03-10T09:31:00Z,1,3,2024-03-10T12:31:00
2024-03-10T09:32:00Z,1,3,2024-03-10T12:32:00
2024-03-10T09:33:00Z,1,3,2024-03-10T12:33:00
2024-03-10T09:34:00Z,1,3,2024-03-10T12:34:00
2024-03-10T09:35:00Z,1,3,2024-03-10T12:35:00
2024-03-10T09:36:00Z,1,3,2024-03-10T12:36:00
2024-03-10T09:37:00Z,1,3,2024-03-10T12:37:00
2024-03-10T09:38:00Z,1,3,2024-03-10T12:38:00
2024-03-10T09:39:00Z,1,3,2024-03-10T12:39:00
2024-03-10T09:40:00Z,1,3,2024-03-10T12:40:00
2024-03-10T09:41:00Z,1,3,2024-03-10T12:41:00
2024-03-10T09:42:00Z,1,3,2024-03-10T12:42:00
2024-03-10T09:43:00Z,1,3,2024-03-10T12:43:00
2024-03-10T09:44:00Z,1,3,2024-03-10T12:44:00
2024-03-10T09:45:00Z,1,3,2024-03-10T12:45:00
2024-03-10T09:46:00Z,1,3,2024-03-10T12:46:00
2024-03-10T09:47:00Z,1,3,2024-03-10T12:47:00
2024-03-10T09:48:00Z,1,3,2024-03-10T12:48:00
2024-03-10T09:49:00Z,1,3,2024-03-10T12:49:00
2024-03-10T09:50:00Z,1,3,2024-03-10T12:50:00
2024-03-10T09:51:00Z,1,3,2024-03-10T12:51:00
2024-03-10T09:52:00Z,1,3,2024-03-10T12:52:00
2024-03-10T09:53:00Z,1,3,2024-03-10T12:53:00
2024-03-10T09:54:00Z,1,3,2024-03-10T12:54:00
2024-03-10T09:55:00Z,1,3,2024-03-10T12:55:00
2024-03-10T09:56:00Z,1,3,2024-03-10T12:56:00
2024-03-10T09:57:00Z,1,3,2024-03-10T12:57:00
2024-03-10T09:58:00Z,1,3,2024-03-10T12:58:00
2024-03-10T09:59:00Z,1,3,2024-03-10T12:59:00
2024-03-10T10:00:00Z,1,3,2024-03-10T13:00:00
2024-11-03T03:00:00Z,1,3,2024-11-03T06:00:00
2024-11-03T03:01:00Z,1,3,2024-11-03T06:01:00
2024-11-03T03:02:00Z,1,3,2024-11-03T06:02:00
2024-11-03T03:03:00Z,1,3,2024-11-03T06:03:00
2024-11-03T03:04:00Z,1,3,2024-11-03T06:04:00
2024-11-03T03:05:00Z,1,3,2024-11-03T06:05:00
2024-11-03T03:06:00Z,1,3,2024-11-03T06:06:00
2024-11-03T03:07:00Z,1,3,2024-11-03T06:07:00
2024-11-03T03:08:00Z,1,3,2024-11-03T06:08:00
2024-11-03T03:09:00Z,1,3,2024-11-03T06:09:00
2024-11-03T03:10:00Z,1,3,2024-11-03T06:10:00
2024-11-03T03:11:00Z,1,3,2024-11-03T06:11:00
2024-11-03T03:12:00Z,1,3,2024-11-03T06:12:00
2024-11-03T03:13:00Z,1,3,2024-11-03T06:13:00
2024-11-03T03:14:00Z,1,3,2024-11-03T06:14:00
2024-11-03T03:15:00Z,1,3,2024-11-03T06:15:00
2024-11-03T03:16:00Z,1,3,2024-11-03T06:16:00
2024-11-03T03:17:00Z,1,3,2024-11-03T06:17:00
2024-11-03T03:18:00Z,1,3,2024-11-03T06:18:00
2024-11-03T03:19:00Z,1,3,2024-11-03T06:19:00
2024-11-03T03:20:00Z,1,3,2024-11-03T06:20:00
2024-11-03T03:21:00Z,1,3,2024-11-03T06:21:00
2024-11-03T03:22:00Z,1,3,2024-11-03T06:22:00
2024-11-03T03:23:00Z,1,3,2024-11-03T06:23:00
2024-11-03T03:24:00Z,1,3,2024-11-03T06:24:00
2024-11-03T03:25:00Z,1,3,2024-11-03T06:25:00
2024-11-03T03:26:00Z,1,3,2024-11-03T06:26:00
2024-11-03T03:27:00Z,1,3,2024-11-03T06:27:00
2024-11-03T03:28:00Z,1,3,2024-11-03T06:28:00
2024-11-03T03:29:00Z,1,3,2024-11-03T06:29:00
2024-11-03T03:30:00Z,1,3,2024-11-03T06:30:00
2024-11-03T03:31:00Z,1,3,2024-11-03T06:31:00
2024-11-03T03:32:00Z,1,3,2024-11-03T06:32:00
2024-11-03T03:33:00Z,1,3,2024-11-03T06:33:00
2024-11-03T03:34:00Z,1,3,2024-11-03T06:34:00
2024-11-03T03:35:00Z,1,3,2024-11-03T06:35:00
2024-11-03T03:36:00Z,1,3,2024-11-03T06:36:00
2024-11-03T03:37:00Z,1,3,2024-11-03T06:37:00
2024-11-03T03:38:00Z,1,3,2024-11-03T06:38:00
2024-11-03T03:39:00Z,1,3,2024-11-03T06:39:00
2024-11-03T03:40:00Z,1,3,2024-11-03T06:40:00
2024-11-03T03:41:00Z,1,3,2024-11-03T06:41:00
2024-11-03T03:42:00Z,1,3,2024-11-03T06:42:00
2024-11-03T03:43:00Z,1,3,2024-11-03T06:43:00
2024-11-03T03:44:00Z,1,3,2024-11-03T06:44:00
2024-11-03T03:45:00Z,1,3,2024-11-03T06:45:00
2024-11-03T03:46:00Z,1,3,2024-11-03T06:46:00
2024-11-03T03:47:00Z,1,3,2024-11-03T06:47:00
2024-11-03T03:48:00Z,1,3,2024-11-03T06:48:00
2024-11-03T03:49:00Z,1,3,2024-11-03T06:49:00
2024-11-03T03:50:00Z,1,3,2024-11-03T06:50:00
2024-11-03T03:51:00Z,1,3,2024-11-03T06:51:00
2024-11-03T03:52:00Z,1,3,2024-11-03T06:52:00
2024-11-03T03:53:00Z,1,3,2024-11-03T06:53:00
2024-11-03T03:54:00Z,1,3,2024-11-03T06:54:00
2024-11-03T03:55:00Z,1,3,2024-11-03T06:55:00
2024-11-03T03:56:00Z,1,3,2024-11-03T06:56:00
2024-11-03T03:57:00Z,1,3,2024-11-03T06:57:00
2024-11-03T03:58:00Z,1,3,2024-11-03T06:58:00
2024-11-03T03:59:00Z,1,3,2024-11-03T06:59:00
2024-11-03T04:00:00Z,1,3,2024-11-03T07:00:00
2024-11-03T04:01:00Z,1,3,2024-11-03T07:01:00
2024-11-03T04:02:00Z,1,3,2024-11-03T07:02:00
2024-11-03T04:03:00Z,1,3,2024-11-03T07:03:00
2024-11-03T04:04:00Z,1,3,2024-11-03T07:04:00
2024-11-03T04:05:00Z,1,3,2024-11-03T07:05:00
2024-11-03T04:06:00Z,1,3,2024-11-03T07:06:00
2024-11-03T04:07:00Z,1,3,2024-11-03T07:07:00
2024-11-03T04:08:00Z,1,3,2024-11-03T07:08:00
2024-11-03T04:09:00Z,1,3,2024-11-03T07:09:00
2024-11-03T04:10:00Z,1,3,2024-11-03T07:10:00
2024-11-03T04:11:00Z,1,3,2024-11-03T07:11:00
2024-11-03T04:12:00Z,1,3,2024-11-03T07:12:00
2024-11-03T04:13:00Z,1,3,2024-11-03T07:13:00
2024-11-03T04:14:00Z,1,3,2024-11-03T07:14:00
2024-11-03T04:15:00Z,1,3,2024-11-03T07:15:00
2024-11-03T04:16:00Z,1,3,2024-11-03T07:16:00
2024-11-03T04:17:00Z,1,3,2024-11-03T07:17:00
2024-11-03T04:18:00Z,1,3,2024-11-03T07:18:00
2024-11-03T04:19:00Z,1,3,2024-11-03T07:19:00
2024-11-03T04:20:00Z,1,3,2024-11-03T07:20:00
2024-11-03T04:21:00Z,1,3,2024-11-03T07:21:00
2024-11-03T04:22:00Z,1,3,2024-11-03T07:22:00
2024-11-03T04:23:00Z,1,3,2024-11-03T07:23:00
2024-11-03T04:24:00Z,1,3,2024-11-03T07:24:00
2024-11-03T04:25:00Z,1,3,2024-11-03T07:25:00
2024-11-03T04:26:00Z,1,3,2024-11-03T07:26:00
2024-11-03T04:27:00Z,1,3,2024-11-03T07:27:00
2024-11-03T04:28:00Z,1,3,2024-11-03T07:28:00
2024-11-03T04:29:00Z,1,3,2024-11-03T07:29:00
2024-11-03T04:30:00Z,1,3,2024-11-03T07:30:00
2024-11-03T04:31:00Z,1,3,2024-11-03T07:31:00
2024-11-03T04:32:00Z,1,3,2024-11-03T07:32:00
2024-11-03T04:33:00Z,1,3,2024-11-03T07:33:00
2024-11-03T04:34:00Z,1,3,2024-11-03T07:34:00
2024-11-03T04:35:00Z,1,3,2024-11-03T07:35:00
2024-11-03T04:36:00Z,1,3,2024-11-03T07:36:00
2024-11-03T04:37:00Z,1,3,2024-11-03T07:37:00
2024-11-03T04:38:00Z,1,3,2024-11-03T07:38:00
2024-11-03T04:39:00Z,1,3,2024-11-03T07:39:00
2024-11-03T04:40:00Z,1,3,2024-11-03T07:40:00
2024-11-03T04:41:00Z,1,3,2024-11-03T07:41:00
2024-11-03T04:42:00Z,1,3,2024-11-03T07:42:00
2024-11-03T04:43:00Z,1,3,2024-11-03T07:43:00
2024-11-03T04:44:00Z,1,3,2024-11-03T07:44:00
2024-11-03T04:45:00Z,1,3,2024-11-03T07:45:00
2024-11-03T04:46:00Z,1,3,2024-11-03T07:46:00
2024-11-03T04:47:00Z,1,3,2024-11-03T07:47:00
2024-11-03T04:48:00Z,1,3,2024-11-03T07:48:00
2024-11-03T04:49:00Z,1,3,2024-11-03T07:49:00
2024-11-03T04:50:00Z,1,3,2024-11-03T07:50:00
2024-11-03T04:51:00Z,1,3,2024-11-03T07:51:00
2024-11-03T04:52:00Z,1,3,2024-11-03T07:52:00
2024-11-03T04:53:00Z,1,3,2024-11-03T07:53:00
2024-11-03T04:54:00Z,1,3,2024-11-03T07:54:00
2024-11-03T04:55:00Z,1,3,2024-11-03T07:55:00
2024-11-03T04:56:00Z,1,3,2024-11-03T07:56:00
2024-11-03T04:57:00Z,1,3,2024-11-03T07:57:00
2024-11-03T04:58:00Z,1,3,2024-11-03T07:58:00
2024-11-03T04:59:00Z,1,3,2024-11-03T07:59:00
2024-11-03T05:00:00Z,1,3,2024-11-03T08:00:00
2024-11-03T05:01:00Z,1,3,2024-11-03T08:01:00
2024-11-03T05:02:00Z,1,3,2024-11-03T08:02:00
2024-11-03T05:03:00Z,1,3,2024-11-03T08:03:00
2024-11-03T05:04:00Z,1,3,2024-11-03T08:04:00
2024-11-03T05:05:00Z,1,3,2024-11-03T08:05:00
2024-11-03T05:06:00Z,1,3,2024-11-03T08:06:00
2024-11-03T05:07:00Z,1,3,2024-11-03T08:07:00
2024-11-03T05:08:00Z,1,3,2024-11-03T08:08:00
2024-11-03T05:09:00Z,1,3,2024-11-03T08:09:00
2024-11-03T05:10:00Z,1,3,2024-11-03T08:10:00
2024-11-03T05:11:00Z,1,3,2024-11-03T08:11:00
2024-11-03T05:12:00Z,1,3,2024-11-03T08:12:00
2024-11-03T05:13:00Z,1,3,2024-11-03T08:13:00
2024-11-03T05:14:00Z,1,3,2024-11-03T08:14:00
2024-11-03T05:15:00Z,1,3,2024-11-03T08:15:00
2024-11-03T05:16:00Z,1,3,2024-11-03T08:16:00
2024-11-03T05:17:00Z,1,3,2024-11-03T08:17:00
2024-11-03T05:18:00Z,1,3,2024-11-03T08:18:00
2024-11-03T05:19:00Z,1,3,2024-11-03T08:19:00
2024-11-03T05:20:00Z,1,3,2024-11-03T08:20:00
2024-11-03T05:21:00Z,1,3,2024-11-03T08:21:00
2024-11-03T05:22:00Z,1,3,2024-11-03T08:22:00
2024-11-03T05:23:00Z,1,3,2024-11-03T08:23:00
2024-11-03T05:24:00Z,1,3,2024-11-03T08:24:00
2024-11-03T05:25:00Z,1,3,2024-11-03T08:25:00
2024-11-03T05:26:00Z,1,3,2024-11-03T08:26:00
2024-11-03T05:27:00Z,1,3,2024-11-03T08:27:00
2024-11-03T05:28:00Z,1,3,2024-11-03T08:28:00
2024-11-03T05:29:00Z,1,3,2024-11-03T08:29:00
2024-11-03T05:30:00Z,1,3,2024-11-03T08:30:00
2024-11-03T05:31:00Z,1,3,2024-11-03T08:31:00
2024-11-03T05:32:00Z,1,3,2024-11-03T08:32:00
2024-11-03T05:33:00Z,1,3,2024-11-03T08:33:00
2024-11-03T05:34:00Z,1,3,2024-11-03T08:34:00
2024-11-03T05:35:00Z,1,3,2024-11-03T08:35:00
2024-11-03T05:36:00Z,1,3,2024-11-03T08:36:00
2024-11-03T05:37:00Z,1,3,2024-11-03T08:37:00
2024-11-03T05:38:00Z,1,3,2024-11-03T08:38:00
2024-11-03T05:39:00Z,1,3,2024-11-03T08:39:00
2024-11-03T05:40:00Z,1,3,2024-11-03T08:40:00
2024-11-03T05:41:00Z,1,3,2024-11-03T08:41:00
2024-11-03T05:42:00Z,1,3,2024-11-03T08:42:00
2024-11-03T05:43:00Z,1,3,2024-11-03T08:43:00
2024-11-03T05:44:00Z,1,3,2024-11-03T08:44:00
2024-11-03T05:45:00Z,1,3,2024-11-03T08:45:00
2024-11-03T05:46:00Z,1,3,2024-11-03T08:46:00
2024-11-03T05:47:00Z,1,3,2024-11-03T08:47:00
2024-11-03T05:48:00Z,1,3,2024-11-03T08:48:00
2024-11-03T05:49:00Z,1,3,2024-11-03T08:49:00
2024-11-03T05:50:00Z,1,3,2024-11-03T08:50:00
2024-11-03T05:51:00Z,1,3,2024-11-03T08:51:00
2024-11-03T05:52:00Z,1,3,2024-11-03T08:52:00
2024-11-03T05:53:00Z,1,3,2024-11-03T08:53:00
2024-11-03T05:54:00Z,1,3,2024-11-03T08:54:00
2024-11-03T05:55:00Z,1,3,2024-11-03T08:55:00
2024-11-03T05:56:00Z,1,3,2024-11-03T08:56:00
2024-11-03T05:57:00Z,1,3,2024-11-03T08:57:00
2024-11-03T05:58:00Z,1,3,2024-11-03T08:58:00
2024-11-03T05:59:00Z,1,3,2024-11-03T08:59:00
2024-11-03T06:00:00Z,0,2,2024-11-03T08:00:00
2024-11-03T06:01:00Z,0,2,2024-11-03T08:01:00
2024-11-03T06:02:00Z,0,2,2024-11-03T08:02:00
2024-11-03T06:03:00Z,0,2,2024-11-03T08:03:00
2024-11-03T06:04:00Z,0,2,2024-11-03T08:04:00
2024-11-03T06:05:00Z,0,2,2024-11-03T08:05:00
2024-11-03T06:06:00Z,0,2,2024-11-03T08:06:00
2024-11-03T06:07:00Z,0,2,2024-11-03T08:07:00
2024-11-03T06:08:00Z,0,2,2024-11-03T08:08:00
2024-11-03T06:09:00Z,0,2,2024-11-03T08:09:00
2024-11-03T06:10:00Z,0,2,2024-11-03T08:10:00
2024-11-03T06:11:00Z,0,2,2024-11-03T08:11:00
2024-11-03T06:12:00Z,0,2,2024-11-03T08:12:00
2024-11-03T06:13:00Z,0,2,2024-11-03T08:13:00
2024-11-03T06:14:00Z,0,2,2024-11-03T08:14:00
2024-11-03T06:15:00Z,0,2,2024-11-03T08:15:00
2024-11-03T06:16:00Z,0,2,2024-11-03T08:16:00
2024-11-03T06:17:00Z,0,2,2024-11-03T08:17:00
2024-11-03T06:18:00Z,0,2,2024-11-03T08:18:00
2024-11-03T06:19:00Z,0,2,2024-11-03T08:19:00
2024-11-03T06:20:00Z,0,2,2024-11-03T08:20:00
2024-11-03T06:21:00Z,0,2,2024-11-03T08:21:00
2024-11-03T06:22:00Z,0,2,2024-11-03T08:22:00
2024-11-03T06:23:00Z,0,2,2024-11-03T08:23:00
2024-11-03T06:24:00Z,0,2,2024-11-03T08:24:00
2024-11-03T06:25:00Z,0,2,2024-11-03T08:25:00
2024-11-03T06:26:00Z,0,2,2024-11-03T08:26:00
2024-11-03T06:27:00Z,0,2,2024-11-03T08:27:00
2024-11-03T06:28:00Z,0,2,2024-11-03T08:28:00
2024-11-03T06:29:00Z,0,2,2024-11-03T08:29:00
2024-11-03T06:30:00Z,0,2,2024-11-03T08:30:00
2024-11-03T06:31:00Z,0,2,2024-11-03T08:31:00
2024-11-03T06:32:00Z,0,2,2024-11-03T08:32:00
2024-11-03T06:33:00Z,0,2,2024-11-03T08:33:00
2024-11-03T06:34:00Z,0,2,2024-11-03T08:34:00
2024-11-03T06:35:00Z,0,2,2024-11-03T08:35:00
2024-11-03T06:36:00Z,0,2,2024-11-03T08:36:00
2024-11-03T06:37:00Z,0,2,2024-11-03T08:37:00
2024-11-03T06:38:00Z,0,2,2024-11-03T08:38:00
